run_id,timestamp_local,timestamp_utc,mode,label,strategy,start,end,data_start,data_end,data_bars,is_probe,n_symbols,symbols,universe_hash,timeframe,bar_provider,starting_cash,costs_model,total_return,cagr,sharpe,sortino,calmar,max_drawdown,longest_dd_days,n_trades,win_rate,profit_factor,expectancy,total_costs,benchmark_total_return,alpha_annualized,beta,information_ratio,deflated_sharpe_p,n_trials,runtime_sec,code_fingerprint,data_fingerprint,python_version,notes,adx_min,avg_bars_held,avg_cost_per_trade,avg_loss,avg_loss_ex_boundary,avg_win,avg_win_ex_boundary,benchmark_max_dd,benchmark_sharpe,best,boundary_contaminated,correlation,cost_model,day_trades,diag_ambiguous_stop_target_bars,diag_bar_seconds,diag_bars_processed,diag_day_timeout_suppressed_bars,diag_exits_blocked_min_hold,diag_kill_switch_days,diag_orders_rejected_cash,diag_orders_rejected_cluster,diag_orders_rejected_exposure,diag_orders_rejected_liquidity,diag_orders_rejected_risk,diag_orders_rejected_vol_target,diag_orders_trimmed_by_cluster,diag_orders_trimmed_by_exposure,diag_orders_trimmed_by_vol_target,diag_peak_exposure_pct,diag_regime_blocked_bars,diag_regime_blocked_signals,diag_regime_unavailable_bars,diag_signals_generated,diag_slip_scale,donchian_period,ending_equity,exit_reasons,expectancy_ex_boundary,experiment,feed,fix_news_scoring,grid_size,is_oos_degradation,limit_allow_extended_hours,limit_cluster_corr_threshold,limit_cluster_lookback_days,limit_cluster_map,limit_daily_loss_limit_pct,limit_day_trade_exits,limit_day_trade_stop_pct,limit_day_trade_target_pct,limit_disable_day_timeout,limit_exit_check,limit_exit_scan_window,limit_extended_hours_max_pos_pct,limit_extended_hours_stop_mult,limit_max_cluster_exposure_pct,limit_max_hold_days_swing,limit_max_hold_hours_day,limit_max_position_pct,limit_max_positions,limit_max_total_exposure_pct,limit_min_hold_bars,limit_min_price,limit_regime_filter,limit_regime_ma_days,limit_regime_symbol,limit_regime_vol_max,limit_risk_per_trade_pct,limit_stop_loss_pct,limit_swing_only,limit_take_profit_pct,limit_trailing_arm_pct,limit_trailing_stop_pct,limit_vol_lookback_days,limit_vol_target_annual,max_dd,max_exposure,mc_boot_median_final,mc_boot_median_max_dd,mc_boot_p05_final,mc_boot_p95_final,mc_boot_p95_max_dd,mc_boot_prob_profitable,mc_median_final,mc_median_max_dd,mc_n_trades,mc_p05_final,mc_p95_final,mc_p95_max_dd,mc_perm_median_max_dd,mc_perm_p95_max_dd,mc_perm_worst_max_dd,mc_prob_profitable,mc_realised_final,mc_worst_max_dd,median_bars_held,min_confidence,n_boundary_exits,n_trades_ex_boundary,n_windows,no_news,offline,param_adx_exit_min,param_adx_min,param_adx_period,param_adx_scale,param_atr_min_mult,param_atr_period,param_chandelier_k,param_donchian_period,param_ema_fast,param_ema_slow,param_entry_style,param_exit_on_ema_cross,param_extended_min_confidence,param_min_confidence,param_momentum_lookback,param_momentum_pct_thresh,param_news_bearish_thresh,param_news_bullish_thresh,param_pullback_atr_max,param_rsi_extended,param_rsi_overbought,param_rsi_oversold,param_rsi_period,param_rsi_pullback_hi,param_rsi_pullback_lo,param_score_fixed,param_sep_scale_atr,param_slope_bars,param_stability,param_trigger_scale_atr,param_use_news,param_volume_period,param_volume_surge_mult,param_volume_z_min,param_volume_z_scale,param_w_news,param_w_quality,param_w_trend,param_w_trigger,param_w_volume,param_warmup_bars,pct_exits_at_fold_boundary,pct_windows_profitable,pnl_before_costs,preset,profit_factor_ex_boundary,rsi_oversold,starting_equity,swing_trades,symbols_audited,symbols_clean,symbols_with_issues,total_bars,total_commission,total_slippage,variant,volume_surge_mult,wf_grid,win_rate_ex_boundary,worst
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,zero,-0.06691967299999901,,-2.143567817893414,,,,,191.0,,,,0.0,,,,,,,174.75,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,zero,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.13105408351616965,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,zero,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,large_cap_rth,-0.09541254339517513,,-3.1850046015794513,,,,,190.0,,,,4058.790039517457,,,,,,,174.8,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,large_cap_rth,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.15536187529896572,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,large_cap_rth,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,realistic,-0.14213877215754267,,-4.911417254037756,,,,,190.0,,,,8785.690315754213,,,,,,,174.83,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.19514555275421286,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,realistic,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,pessimistic,-0.2548828050515233,,-9.424473969266778,,,,,191.0,,,,20977.945405152394,,,,,,,174.87,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,pessimistic,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.2901222900565885,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,pessimistic,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.1825883108720434,,-5.755578543264221,,,,,231.0,,,,,,,,,,,389.14,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.2056575844766213,1.0,,,,,,,,,,,,,,,,,,,,0.3,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,min_confidence=0.3,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.19727294251408312,,-6.371758256807374,,,,,224.0,,,,,,,,,,,389.18,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.2340434228764634,1.0,,,,,,,,,,,,,,,,,,,,0.4,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,min_confidence=0.4,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.14213877215754267,,-4.911417254037756,,,,,190.0,,,,,,,,,,,389.21,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.19514555275421286,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,min_confidence=0.5,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.12116736403607542,,-4.882396313005372,,,,,158.0,,,,,,,,,,,389.25,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.15110641341279496,1.0,,,,,,,,,,,,,,,,,,,,0.6,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,min_confidence=0.6,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.01701724693976925,,-0.7947160806370559,,,,,129.0,,,,,,,,,,,389.28,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.07572332574053797,1.0,,,,,,,,,,,,,,,,,,,,0.7,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,min_confidence=0.7,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,nan,,nan,,,,,0.0,,,,,,,,,,,517.88,d01db41eedde,3ca1ad03e30a,3.14.7,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_adx_min,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,nan,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,adx_min=10.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,nan,,nan,,,,,0.0,,,,,,,,,,,517.92,d01db41eedde,3ca1ad03e30a,3.14.7,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_adx_min,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,nan,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,adx_min=15.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.14213877215754267,,-4.911417254037756,,,,,190.0,,,,,,,,,,,517.96,d01db41eedde,3ca1ad03e30a,3.14.7,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_adx_min,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.19514555275421286,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,adx_min=20.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.14106101041671903,,-5.446399556822004,,,,,140.0,,,,,,,,,,,517.99,d01db41eedde,3ca1ad03e30a,3.14.7,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_adx_min,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.17275344345156285,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,adx_min=25.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.05274997948097404,,-2.5711336315302753,,,,,97.0,,,,,,,,,,,518.03,d01db41eedde,3ca1ad03e30a,3.14.7,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_adx_min,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.1071237499321922,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,adx_min=30.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.13131232583153585,,-4.458167693320179,,,,,228.0,,,,,,,,,,,735.3,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,sensitivity_donchian_period,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.1836865162277399,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,donchian_period=5.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.144434890968141,,-4.949033506873367,,,,,208.0,,,,,,,,,,,735.34,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,sensitivity_donchian_period,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.1975082660230596,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,donchian_period=10.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.14213877215754267,,-4.911417254037756,,,,,190.0,,,,,,,,,,,735.38,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,sensitivity_donchian_period,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.19514555275421286,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,donchian_period=20.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.136958967878418,,-4.906247933969819,,,,,177.0,,,,,,,,,,,735.41,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,sensitivity_donchian_period,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.18631432924872582,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,donchian_period=40.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02,2025-02-03,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,varies,-0.12640641704613753,,-4.641671677311856,,,,,164.0,,,,,,,,,,,735.45,d01db41eedde,3ca1ad03e30a,3.14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,sensitivity_donchian_period,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,-0.17636525489128385,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed18,,,,,,,,,,,donchian_period=60.0,,,,
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02 09:00:00+00:00,2025-02-01 00:55:00+00:00,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,REALISTIC,-0.14213877215754267,-0.8485922508054506,-4.911417254037756,-5.1716664483964685,-4.348509298975715,-0.19514555275421286,25.430555555555557,190.0,0.3,0.5075908769745302,-74.80988008291679,8785.690315754213,,,,,,,779.1,d01db41eedde,3ca1ad03e30a,3.14.7,,,50.57368421052632,46.2404753460748,-217.0375248221829,,257.05462430870404,,,,3137.482429106393,,,,0.0,0.0,300.0,3840.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,20.0,0.0,0.999975778859693,0.0,0.0,0.0,240.0,,,85786.12278424573,"{""stop_loss"": 7, ""take_profit"": 1, ""trailing_stop"": 5, ""trend_died"": 177}",,news_ablation,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,,1.0,,,,,,,,,,,,,,,,,,,42.5,,,,,False,True,15.0,20.0,14.0,20.0,,14.0,0.0,20.0,20.0,50.0,breakout,True,0.6,0.5,,,,,1.0,75.0,,,14.0,60.0,40.0,,2.0,10.0,,1.0,True,20.0,,0.0,2.0,0.1,0.2,0.3,0.25,0.15,65.0,,,-5428.186899999983,mixed18,,,100000.0,190.0,,,,,0.0,8785.690315754213,news_on,,,,-1251.024168999022
20260916_180943_robustness_trendbot-robustness-smok_d01db4,2026-09-16 18:09:43,2026-09-16T23:09:43Z,robustness,trendbot-robustness-smoke,trendbot,2025-01-02 09:00:00+00:00,2025-02-01 00:55:00+00:00,,,,True,18,AAPL|AMD|AMZN|CLSK|COIN|GOOGL|IONQ|LCID|MARA|META|MSFT|MSTR|NVDA|PLTR|RIOT|RIVN|SMCI|TSLA,d848afd031,5Min,,100000.0,REALISTIC,-0.14420754017995496,-0.8530273119480214,-4.979878444102215,-5.242169549137734,-4.328187589979454,-0.19708649272109546,25.430555555555557,193.0,0.3005181347150259,0.5041544545942597,-74.71893273572759,8817.555517995446,,,,,,,822.86,d01db41eedde,3ca1ad03e30a,3.14.7,,,50.41450777202073,45.68681615541682,-215.43079518016143,,252.80005743666143,,,,3137.482429106393,,,,0.0,0.0,300.0,3840.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,19.0,0.0,0.9999931630516503,0.0,0.0,0.0,245.0,,,85579.2459820045,"{""stop_loss"": 7, ""take_profit"": 1, ""trailing_stop"": 5, ""trend_died"": 180}",,news_ablation,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,False,0.14,0.05,0.04,20.0,,,1.0,,,,,,,,,,,,,,,,,,,42.0,,,,,False,True,15.0,20.0,14.0,20.0,,14.0,0.0,20.0,20.0,50.0,breakout,True,0.6,0.5,,,,,1.0,75.0,,,14.0,60.0,40.0,,2.0,10.0,,1.0,False,20.0,,0.0,2.0,0.1,0.2,0.3,0.25,0.15,65.0,,,-5603.19849999998,mixed18,,,100000.0,193.0,,,,,0.0,8817.555517995446,news_off,,,,-1254.2861000693345
